zone,date,day_of_week,is_weekend,hour,base_load_kw,ev_load_kw,total_load_kw,ev_count_on_day,transformer_utilization_pct
Whitefield,2025-04-11,Friday,False,5,346.9,176.4,523.3,769,47.6
Whitefield,2025-04-11,Friday,False,6,392.8,557.3,950.1,769,86.4
Whitefield,2025-04-11,Friday,False,7,410.6,585.3,995.9,769,90.5
Whitefield,2025-04-11,Friday,False,8,523.2,609.7,1132.9,769,100.0
Whitefield,2025-04-11,Friday,False,9,516.0,577.6,1093.5,769,99.4
Whitefield,2025-04-11,Friday,False,10,570.9,163.3,734.2,769,66.7
Whitefield,2025-04-11,Friday,False,11,567.6,169.4,737.0,769,67.0
Whitefield,2025-04-11,Friday,False,12,525.9,165.1,691.0,769,62.8
Whitefield,2025-04-11,Friday,False,13,525.7,162.2,687.9,769,62.5
Whitefield,2025-04-11,Friday,False,14,495.3,174.3,669.6,769,60.9
Whitefield,2025-04-11,Friday,False,15,486.6,159.9,646.4,769,58.8
Whitefield,2025-04-11,Friday,False,16,489.5,172.1,661.6,769,60.1
Whitefield,2025-04-11,Friday,False,17,519.3,167.1,686.3,769,62.4
Whitefield,2025-04-11,Friday,False,18,563.6,1682.2,2245.8,769,100.0
Whitefield,2025-04-11,Friday,False,19,586.1,2098.2,2684.3,769,100.0
Whitefield,2025-04-11,Friday,False,20,522.1,2491.8,3013.9,769,100.0
Whitefield,2025-04-11,Friday,False,21,547.9,2042.0,2589.9,769,100.0
Whitefield,2025-04-11,Friday,False,22,365.1,1482.4,1847.4,769,100.0
Whitefield,2025-04-11,Friday,False,23,360.7,597.6,958.3,769,87.1
Electronic City,2025-04-11,Friday,False,0,215.7,419.5,635.2,484,52.9
Electronic City,2025-04-11,Friday,False,1,240.5,397.3,637.8,484,53.2
Electronic City,2025-04-11,Friday,False,2,232.9,448.9,681.8,484,56.8
Electronic City,2025-04-11,Friday,False,3,213.3,96.5,309.7,484,25.8
Electronic City,2025-04-11,Friday,False,4,231.3,98.3,329.6,484,27.5
Electronic City,2025-04-11,Friday,False,5,338.8,109.4,448.2,484,37.3
Electronic City,2025-04-11,Friday,False,6,442.5,331.0,773.6,484,64.5
Electronic City,2025-04-11,Friday,False,7,443.5,340.8,784.4,484,65.4
Electronic City,2025-04-11,Friday,False,8,537.5,382.2,919.6,484,76.6
Electronic City,2025-04-11,Friday,False,9,563.6,341.7,905.3,484,75.4
Electronic City,2025-04-11,Friday,False,10,630.9,107.6,738.5,484,61.5
Electronic City,2025-04-11,Friday,False,11,599.4,99.8,699.2,484,58.3
Electronic City,2025-04-11,Friday,False,12,570.1,99.1,669.2,484,55.8
Electronic City,2025-04-11,Friday,False,13,595.8,110.9,706.8,484,58.9
Electronic City,2025-04-11,Friday,False,14,504.2,102.6,606.9,484,50.6
Electronic City,2025-04-11,Friday,False,15,509.6,96.5,606.1,484,50.5
Electronic City,2025-04-11,Friday,False,16,502.8,108.6,611.4,484,50.9
Electronic City,2025-04-11,Friday,False,17,576.3,105.0,681.3,484,56.8
Electronic City,2025-04-11,Friday,False,18,580.8,1003.3,1584.1,484,100.0
Electronic City,2025-04-11,Friday,False,19,608.1,1210.6,1818.7,484,100.0
Electronic City,2025-04-11,Friday,False,20,582.7,1634.5,2217.3,484,100.0
Electronic City,2025-04-11,Friday,False,21,548.7,1275.4,1824.1,484,100.0
Electronic City,2025-04-11,Friday,False,22,387.7,918.9,1306.6,484,100.0
Electronic City,2025-04-11,Friday,False,23,359.9,445.1,804.9,484,67.1
Hebbal,2025-04-11,Friday,False,0,92.6,373.8,466.4,407,77.7
Hebbal,2025-04-11,Friday,False,1,90.2,363.2,453.4,407,75.6
Hebbal,2025-04-11,Friday,False,2,99.2,348.6,447.8,407,74.6
Hebbal,2025-04-11,Friday,False,3,118.1,82.4,200.5,407,33.4
Hebbal,2025-04-11,Friday,False,4,107.1,90.3,197.5,407,32.9
Hebbal,2025-04-11,Friday,False,5,189.5,83.2,272.6,407,45.4
Hebbal,2025-04-11,Friday,False,6,178.0,305.0,483.0,407,80.5
Hebbal,2025-04-11,Friday,False,7,205.0,286.3,491.3,407,81.9
Hebbal,2025-04-11,Friday,False,8,255.9,289.1,545.0,407,90.8
Hebbal,2025-04-11,Friday,False,9,251.4,303.7,555.1,407,92.5
Hebbal,2025-04-11,Friday,False,10,274.1,86.5,360.6,407,60.1
Hebbal,2025-04-11,Friday,False,11,258.9,83.9,342.8,407,57.1
Hebbal,2025-04-11,Friday,False,12,268.4,86.3,354.7,407,59.1
Hebbal,2025-04-11,Friday,False,13,255.4,82.3,337.6,407,56.3
Hebbal,2025-04-11,Friday,False,14,236.4,85.7,322.1,407,53.7
Hebbal,2025-04-11,Friday,False,15,215.4,82.6,298.0,407,49.7
Hebbal,2025-04-11,Friday,False,16,230.9,87.0,317.9,407,53.0
Hebbal,2025-04-11,Friday,False,17,265.8,86.2,352.0,407,58.7
Hebbal,2025-04-11,Friday,False,18,260.8,812.7,1073.5,407,100.0
Hebbal,2025-04-11,Friday,False,19,289.9,1140.4,1430.3,407,100.0
Hebbal,2025-04-11,Friday,False,20,261.3,1351.0,1612.3,407,100.0
Hebbal,2025-04-11,Friday,False,21,264.2,1023.5,1287.6,407,100.0
Hebbal,2025-04-11,Friday,False,22,175.0,802.2,977.2,407,100.0
Hebbal,2025-04-11,Friday,False,23,165.1,358.1,523.2,407,87.2
Indiranagar,2025-04-11,Friday,False,0,141.7,575.0,716.7,672,95.6
Indiranagar,2025-04-11,Friday,False,1,149.6,586.8,736.3,672,98.2
Indiranagar,2025-04-11,Friday,False,2,122.3,549.1,671.4,672,89.5
Indiranagar,2025-04-11,Friday,False,3,142.5,146.1,288.6,672,38.5
Indiranagar,2025-04-11,Friday,False,4,138.6,125.9,264.5,672,35.3
Indiranagar,2025-04-11,Friday,False,5,208.7,141.4,350.1,672,46.7
Indiranagar,2025-04-11,Friday,False,6,220.2,482.3,702.5,672,93.7
Indiranagar,2025-04-11,Friday,False,7,278.1,538.7,816.8,672,100.0
Indiranagar,2025-04-11,Friday,False,8,321.0,466.7,787.6,672,100.0
Indiranagar,2025-04-11,Friday,False,9,324.6,507.1,831.7,672,100.0
Indiranagar,2025-04-11,Friday,False,10,337.0,149.7,486.7,672,64.9
Indiranagar,2025-04-11,Friday,False,11,340.3,146.5,486.7,672,64.9
Indiranagar,2025-04-11,Friday,False,12,319.3,142.6,461.9,672,61.6
Indiranagar,2025-04-11,Friday,False,13,320.6,140.9,461.5,672,61.5
Indiranagar,2025-04-11,Friday,False,14,309.8,154.1,463.9,672,61.9
Indiranagar,2025-04-11,Friday,False,15,301.9,141.0,442.9,672,59.1
Indiranagar,2025-04-11,Friday,False,16,317.4,140.9,458.3,672,61.1
Indiranagar,2025-04-11,Friday,False,17,331.7,150.2,481.9,672,64.3
Indiranagar,2025-04-11,Friday,False,18,357.1,1365.1,1722.1,672,100.0
Indiranagar,2025-04-11,Friday,False,19,360.5,1829.8,2190.3,672,100.0
Indiranagar,2025-04-11,Friday,False,20,331.8,2227.2,2559.0,672,100.0
Indiranagar,2025-04-11,Friday,False,21,323.8,1837.3,2161.1,672,100.0
Indiranagar,2025-04-11,Friday,False,22,224.8,1370.0,1594.9,672,100.0
Indiranagar,2025-04-11,Friday,False,23,221.9,577.8,799.6,672,100.0
Koramangala,2025-04-12,Saturday,True,0,106.4,731.9,838.4,875,93.2
Koramangala,2025-04-12,Saturday,True,1,126.2,704.9,831.1,875,92.3
Koramangala,2025-04-12,Saturday,True,2,117.2,846.1,963.4,875,100.0
Koramangala,2025-04-12,Saturday,True,3,110.6,185.4,295.9,875,32.9
Koramangala,2025-04-12,Saturday,True,4,114.4,187.9,302.3,875,33.6
Koramangala,2025-04-12,Saturday,True,5,186.3,186.7,373.0,875,41.4
Koramangala,2025-04-12,Saturday,True,6,216.2,663.2,879.5,875,97.7
Koramangala,2025-04-12,Saturday,True,7,255.4,598.4,853.8,875,94.9
Koramangala,2025-04-12,Saturday,True,8,315.5,599.8,915.3,875,100.0
Koramangala,2025-04-12,Saturday,True,9,298.3,629.9,928.2,875,100.0
Koramangala,2025-04-12,Saturday,True,10,358.1,171.7,529.8,875,58.9
Koramangala,2025-04-12,Saturday,True,11,304.9,196.1,501.0,875,55.7
Koramangala,2025-04-12,Saturday,True,12,313.9,194.8,508.7,875,56.5
Koramangala,2025-04-12,Saturday,True,13,311.4,190.3,501.7,875,55.7
Koramangala,2025-04-12,Saturday,True,14,309.4,177.7,487.1,875,54.1
Koramangala,2025-04-12,Saturday,True,15,300.0,195.4,495.4,875,55.0
Koramangala,2025-04-12,Saturday,True,16,267.0,194.3,461.3,875,51.3
Koramangala,2025-04-12,Saturday,True,17,330.5,189.9,520.3,875,57.8
Koramangala,2025-04-12,Saturday,True,18,341.1,1795.0,2136.1,875,100.0
Koramangala,2025-04-12,Saturday,True,19,344.8,2359.1,2703.9,875,100.0
Koramangala,2025-04-12,Saturday,True,20,325.0,2618.5,2943.5,875,100.0
Koramangala,2025-04-12,Saturday,True,21,332.1,2196.4,2528.5,875,100.0
Koramangala,2025-04-12,Saturday,True,22,224.9,1834.3,2059.1,875,100.0
Koramangala,2025-04-12,Saturday,True,23,198.1,776.0,974.1,875,100.0
HSR Layout,2025-04-12,Saturday,True,0,83.4,541.6,624.9,595,96.1
HSR Layout,2025-04-12,Saturday,True,1,85.7,475.7,561.3,595,86.4
HSR Layout,2025-04-12,Saturday,True,2,107.4,518.7,626.1,595,96.3
HSR Layout,2025-04-12,Saturday,True,3,100.9,123.0,224.0,595,34.5
HSR Layout,2025-04-12,Saturday,True,4,74.2,139.3,213.5,595,32.8
HSR Layout,2025-04-12,Saturday,True,5,145.3,131.7,277.0,595,42.6
HSR Layout,2025-04-12,Saturday,True,6,172.9,421.2,594.1,595,91.4
HSR Layout,2025-04-12,Saturday,True,7,189.9,462.5,652.4,595,100.0
HSR Layout,2025-04-12,Saturday,True,8,224.4,448.6,673.0,595,100.0
HSR Layout,2025-04-12,Saturday,True,9,216.0,452.5,668.5,595,100.0
HSR Layout,2025-04-12,Saturday,True,10,231.1,135.0,366.1,595,56.3
HSR Layout,2025-04-12,Saturday,True,11,241.7,127.9,369.6,595,56.9
HSR Layout,2025-04-12,Saturday,True,12,237.0,126.9,363.9,595,56.0
HSR Layout,2025-04-12,Saturday,True,13,230.0,127.2,357.2,595,55.0
HSR Layout,2025-04-12,Saturday,True,14,232.9,136.9,369.7,595,56.9
HSR Layout,2025-04-12,Saturday,True,15,203.1,130.2,333.3,595,51.3
HSR Layout,2025-04-12,Saturday,True,16,212.4,127.6,340.0,595,52.3
HSR Layout,2025-04-12,Saturday,True,17,233.5,131.4,364.9,595,56.1
HSR Layout,2025-04-12,Saturday,True,18,256.7,1190.6,1447.2,595,100.0
HSR Layout,2025-04-12,Saturday,True,19,272.7,1705.7,1978.4,595,100.0
HSR Layout,2025-04-12,Saturday,True,20,237.9,1809.1,2047.0,595,100.0
HSR Layout,2025-04-12,Saturday,True,21,236.5,1607.4,1844.0,595,100.0
HSR Layout,2025-04-12,Saturday,True,22,163.6,1341.2,1504.7,595,100.0
HSR Layout,2025-04-12,Saturday,True,23,156.9,566.7,723.6,595,100.0
Whitefield,2025-04-12,Saturday,True,0,180.5,654.8,835.2,769,75.9
Whitefield,2025-04-12,Saturday,True,1,216.5,692.0,908.5,769,82.6
Whitefield,2025-04-12,Saturday,True,2,164.9,667.2,832.1,769,75.6
Whitefield,2025-04-12,Saturday,True,3,184.6,164.9,349.5,769,31.8
Whitefield,2025-04-12,Saturday,True,4,175.5,159.3,334.9,769,30.4
Whitefield,2025-04-12,Saturday,True,5,241.5,167.0,408.5,769,37.1
Whitefield,2025-04-12,Saturday,True,6,314.1,568.3,882.4,769,80.2
Whitefield,2025-04-12,Saturday,True,7,340.8,516.6,857.3,769,77.9
Whitefield,2025-04-12,Saturday,True,8,403.0,582.9,985.9,769,89.6
Whitefield,2025-04-12,Saturday,True,9,428.2,541.4,969.6,769,88.1
Whitefield,2025-04-12,Saturday,True,10,454.3,161.0,615.3,769,55.9
Whitefield,2025-04-12,Saturday,True,11,432.6,158.9,591.5,769,53.8
Whitefield,2025-04-12,Saturday,True,12,470.5,171.8,642.3,769,58.4
Whitefield,2025-04-12,Saturday,True,13,467.7,178.1,645.9,769,58.7
Whitefield,2025-04-12,Saturday,True,14,353.2,169.0,522.1,769,47.5
Whitefield,2025-04-12,Saturday,True,15,385.1,175.4,560.5,769,51.0
Whitefield,2025-04-12,Saturday,True,16,382.3,157.3,539.6,769,49.1
Whitefield,2025-04-12,Saturday,True,17,429.1,163.6,592.7,769,53.9
Whitefield,2025-04-12,Saturday,True,18,481.5,1626.2,2107.7,769,100.0
Whitefield,2025-04-12,Saturday,True,19,453.1,2269.1,2722.2,769,100.0
Whitefield,2025-04-12,Saturday,True,20,447.0,2588.4,3035.4,769,100.0
Whitefield,2025-04-12,Saturday,True,21,458.5,1880.6,2339.1,769,100.0
Whitefield,2025-04-12,Saturday,True,22,280.3,1671.7,1952.0,769,100.0
Whitefield,2025-04-12,Saturday,True,23,282.1,655.3,937.4,769,85.2
Electronic City,2025-04-12,Saturday,True,0,183.6,391.5,575.0,484,47.9
Electronic City,2025-04-12,Saturday,True,1,178.1,437.3,615.4,484,51.3
Electronic City,2025-04-12,Saturday,True,2,199.2,441.4,640.6,484,53.4
Electronic City,2025-04-12,Saturday,True,3,204.6,106.7,311.3,484,25.9
Electronic City,2025-04-12,Saturday,True,4,191.4,105.9,297.2,484,24.8
Electronic City,2025-04-12,Saturday,True,5,278.7,99.2,377.8,484,31.5
Electronic City,2025-04-12,Saturday,True,6,319.8,342.8,662.6,484,55.2
Electronic City,2025-04-12,Saturday,True,7,362.7,355.7,718.4,484,59.9
Electronic City,2025-04-12,Saturday,True,8,453.3,353.9,807.2,484,67.3
Electronic City,2025-04-12,Saturday,True,9,477.4,369.3,846.7,484,70.6
Electronic City,2025-04-12,Saturday,True,10,491.6,109.8,601.4,484,50.1
Electronic City,2025-04-12,Saturday,True,11,485.9,110.4,596.3,484,49.7
Electronic City,2025-04-12,Saturday,True,12,507.1,107.6,614.7,484,51.2
Electronic City,2025-04-12,Saturday,True,13,477.9,105.1,582.9,484,48.6
Electronic City,2025-04-12,Saturday,True,14,413.9,101.9,515.8,484,43.0
Electronic City,2025-04-12,Saturday,True,15,440.4,99.5,539.9,484,45.0
Electronic City,2025-04-12,Saturday,True,16,454.2,103.8,558.0,484,46.5
Electronic City,2025-04-12,Saturday,True,17,541.8,100.9,642.7,484,53.6
Electronic City,2025-04-12,Saturday,True,18,501.9,992.8,1494.7,484,100.0
Electronic City,2025-04-12,Saturday,True,19,492.2,1358.0,1850.2,484,100.0
Electronic City,2025-04-12,Saturday,True,20,443.9,1515.2,1959.1,484,100.0
Electronic City,2025-04-12,Saturday,True,21,476.6,1337.4,1814.0,484,100.0
Electronic City,2025-04-12,Saturday,True,22,290.3,1040.0,1330.3,484,100.0
Electronic City,2025-04-12,Saturday,True,23,319.7,399.0,718.7,484,59.9
Hebbal,2025-04-12,Saturday,True,0,76.7,315.9,392.6,407,65.4
Hebbal,2025-04-12,Saturday,True,1,98.6,369.5,468.1,407,78.0
Hebbal,2025-04-12,Saturday,True,2,72.3,365.7,438.0,407,73.0
Hebbal,2025-04-12,Saturday,True,3,78.6,91.9,170.5,407,28.4
Hebbal,2025-04-12,Saturday,True,4,79.2,86.3,165.6,407,27.6
Hebbal,2025-04-12,Saturday,True,5,128.8,85.0,213.8,407,35.6
Hebbal,2025-04-12,Saturday,True,6,162.7,306.2,468.9,407,78.1
Hebbal,2025-04-12,Saturday,True,7,170.5,308.1,478.5,407,79.8
Hebbal,2025-04-12,Saturday,True,8,188.8,275.0,463.8,407,77.3
Hebbal,2025-04-12,Saturday,True,9,216.7,303.8,520.5,407,86.7
Hebbal,2025-04-12,Saturday,True,10,224.5,79.6,304.1,407,50.7
Hebbal,2025-04-12,Saturday,True,11,205.6,89.7,295.4,407,49.2
Hebbal,2025-04-12,Saturday,True,12,236.1,93.3,329.4,407,54.9
Hebbal,2025-04-12,Saturday,True,13,228.7,89.4,318.1,407,53.0
Hebbal,2025-04-12,Saturday,True,14,193.9,83.4,277.3,407,46.2
Hebbal,2025-04-12,Saturday,True,15,199.3,87.6,286.9,407,47.8
Hebbal,2025-04-12,Saturday,True,16,197.1,88.0,285.1,407,47.5
Hebbal,2025-04-12,Saturday,True,17,222.1,87.5,309.6,407,51.6
Hebbal,2025-04-12,Saturday,True,18,226.4,892.3,1118.7,407,100.0
Hebbal,2025-04-12,Saturday,True,19,218.2,1003.3,1221.5,407,100.0
Hebbal,2025-04-12,Saturday,True,20,213.9,1413.7,1627.5,407,100.0
Hebbal,2025-04-12,Saturday,True,21,224.9,1017.9,1242.8,407,100.0
Hebbal,2025-04-12,Saturday,True,22,139.8,787.0,926.7,407,100.0
Hebbal,2025-04-12,Saturday,True,23,138.5,371.4,509.9,407,85.0
Indiranagar,2025-04-12,Saturday,True,0,107.3,570.6,677.9,673,90.4
Indiranagar,2025-04-12,Saturday,True,1,113.6,558.4,671.9,673,89.6
Indiranagar,2025-04-12,Saturday,True,2,125.3,581.7,707.0,673,94.3
Indiranagar,2025-04-12,Saturday,True,3,102.9,149.6,252.6,673,33.7
Indiranagar,2025-04-12,Saturday,True,4,118.0,157.0,275.0,673,36.7
Indiranagar,2025-04-12,Saturday,True,5,166.5,153.3,319.8,673,42.6
Indiranagar,2025-04-12,Saturday,True,6,194.6,469.7,664.3,673,88.6
Indiranagar,2025-04-12,Saturday,True,7,209.3,458.0,667.2,673,89.0
Indiranagar,2025-04-12,Saturday,True,8,252.6,511.6,764.2,673,100.0
Indiranagar,2025-04-12,Saturday,True,9,281.2,454.5,735.7,673,98.1
Indiranagar,2025-04-12,Saturday,True,10,265.9,137.3,403.2,673,53.8
Indiranagar,2025-04-12,Saturday,True,11,267.6,143.2,410.7,673,54.8
Indiranagar,2025-04-12,Saturday,True,12,289.5,141.4,430.9,673,57.4
Indiranagar,2025-04-12,Saturday,True,13,295.2,133.2,428.3,673,57.1
Indiranagar,2025-04-12,Saturday,True,14,241.7,151.1,392.8,673,52.4
Indiranagar,2025-04-12,Saturday,True,15,255.1,142.9,398.1,673,53.1
Indiranagar,2025-04-12,Saturday,True,16,256.9,151.3,408.1,673,54.4
Indiranagar,2025-04-12,Saturday,True,17,274.8,147.7,422.4,673,56.3
Indiranagar,2025-04-12,Saturday,True,18,296.5,1362.3,1658.8,673,100.0
Indiranagar,2025-04-12,Saturday,True,19,313.8,1718.0,2031.7,673,100.0
Indiranagar,2025-04-12,Saturday,True,20,271.8,2044.3,2316.0,673,100.0
Indiranagar,2025-04-12,Saturday,True,21,271.3,1697.2,1968.5,673,100.0
Indiranagar,2025-04-12,Saturday,True,22,180.9,1293.7,1474.6,673,100.0
Indiranagar,2025-04-12,Saturday,True,23,193.2,591.8,785.0,673,100.0
Koramangala,2025-04-13,Sunday,True,0,139.6,743.7,883.3,876,98.1
Koramangala,2025-04-13,Sunday,True,1,140.2,758.4,898.6,876,99.8
Koramangala,2025-04-13,Sunday,True,2,126.8,836.9,963.7,876,100.0
Koramangala,2025-04-13,Sunday,True,3,119.0,200.8,319.8,876,35.5
Koramangala,2025-04-13,Sunday,True,4,131.6,183.8,315.5,876,35.1
Koramangala,2025-04-13,Sunday,True,5,179.8,179.4,359.2,876,39.9
Koramangala,2025-04-13,Sunday,True,6,240.5,685.4,925.9,876,100.0
Koramangala,2025-04-13,Sunday,True,7,255.5,635.3,890.8,876,99.0
Koramangala,2025-04-13,Sunday,True,8,314.6,633.0,947.7,876,100.0
Koramangala,2025-04-13,Sunday,True,9,333.2,639.9,973.1,876,100.0
Koramangala,2025-04-13,Sunday,True,10,334.9,182.6,517.5,876,57.5
Koramangala,2025-04-13,Sunday,True,11,310.0,159.3,469.3,876,52.1
Koramangala,2025-04-13,Sunday,True,12,338.5,187.8,526.4,876,58.5
Koramangala,2025-04-13,Sunday,True,13,317.1,170.8,487.9,876,54.2
Koramangala,2025-04-13,Sunday,True,14,278.2,181.9,460.1,876,51.1
Koramangala,2025-04-13,Sunday,True,15,276.1,192.4,468.5,876,52.1
Koramangala,2025-04-13,Sunday,True,16,288.1,176.3,464.5,876,51.6
Koramangala,2025-04-13,Sunday,True,17,312.5,176.9,489.4,876,54.4
Koramangala,2025-04-13,Sunday,True,18,360.4,1965.6,2326.0,876,100.0
Koramangala,2025-04-13,Sunday,True,19,332.7,2103.0,2435.7,876,100.0
Koramangala,2025-04-13,Sunday,True,20,316.9,2844.9,3161.8,876,100.0
Koramangala,2025-04-13,Sunday,True,21,319.3,2420.2,2739.5,876,100.0
Koramangala,2025-04-13,Sunday,True,22,220.8,1727.0,1947.8,876,100.0
Koramangala,2025-04-13,Sunday,True,23,218.8,789.2,1007.9,876,100.0
HSR Layout,2025-04-13,Sunday,True,0,85.5,522.7,608.2,596,93.6
HSR Layout,2025-04-13,Sunday,True,1,87.2,566.3,653.5,596,100.0
HSR Layout,2025-04-13,Sunday,True,2,79.7,544.7,624.4,596,96.1
HSR Layout,2025-04-13,Sunday,True,3,76.4,140.3,216.6,596,33.3
HSR Layout,2025-04-13,Sunday,True,4,81.5,130.0,211.4,596,32.5
HSR Layout,2025-04-13,Sunday,True,5,129.6,120.0,249.7,596,38.4
HSR Layout,2025-04-13,Sunday,True,6,175.2,451.2,626.4,596,96.4
HSR Layout,2025-04-13,Sunday,True,7,190.0,445.0,635.0,596,97.7
HSR Layout,2025-04-13,Sunday,True,8,234.8,414.4,649.3,596,99.9
HSR Layout,2025-04-13,Sunday,True,9,221.8,428.8,650.6,596,100.0
HSR Layout,2025-04-13,Sunday,True,10,240.3,131.2,371.5,596,57.2
HSR Layout,2025-04-13,Sunday,True,11,243.2,124.3,367.6,596,56.6
HSR Layout,2025-04-13,Sunday,True,12,244.7,132.9,377.7,596,58.1
HSR Layout,2025-04-13,Sunday,True,13,244.9,126.1,371.0,596,57.1
HSR Layout,2025-04-13,Sunday,True,14,219.0,132.1,351.1,596,54.0
HSR Layout,2025-04-13,Sunday,True,15,217.7,139.5,357.2,596,55.0
HSR Layout,2025-04-13,Sunday,True,16,214.7,124.8,339.5,596,52.2
HSR Layout,2025-04-13,Sunday,True,17,232.5,136.0,368.5,596,56.7
HSR Layout,2025-04-13,Sunday,True,18,252.0,1348.4,1600.3,596,100.0
HSR Layout,2025-04-13,Sunday,True,19,234.2,1660.0,1894.2,596,100.0
HSR Layout,2025-04-13,Sunday,True,20,230.1,1896.9,2127.0,596,100.0
HSR Layout,2025-04-13,Sunday,True,21,225.2,1659.2,1884.4,596,100.0
HSR Layout,2025-04-13,Sunday,True,22,164.6,1173.4,1337.9,596,100.0
HSR Layout,2025-04-13,Sunday,True,23,160.2,533.1,693.3,596,100.0
Whitefield,2025-04-13,Sunday,True,0,176.3,702.1,878.5,770,79.9
Whitefield,2025-04-13,Sunday,True,1,167.9,590.3,758.2,770,68.9
Whitefield,2025-04-13,Sunday,True,2,176.5,671.3,847.8,770,77.1
Whitefield,2025-04-13,Sunday,True,3,178.7,175.5,354.3,770,32.2
Whitefield,2025-04-13,Sunday,True,4,137.8,164.3,302.1,770,27.5
Whitefield,2025-04-13,Sunday,True,5,255.3,156.3,411.6,770,37.4
Whitefield,2025-04-13,Sunday,True,6,310.3,573.9,884.2,770,80.4
Whitefield,2025-04-13,Sunday,True,7,356.6,535.3,892.0,770,81.1
Whitefield,2025-04-13,Sunday,True,8,417.8,580.2,998.0,770,90.7
Whitefield,2025-04-13,Sunday,True,9,452.6,539.1,991.7,770,90.2
Whitefield,2025-04-13,Sunday,True,10,448.8,152.0,600.9,770,54.6
Whitefield,2025-04-13,Sunday,True,11,437.4,151.9,589.3,770,53.6
Whitefield,2025-04-13,Sunday,True,12,482.6,159.2,641.8,770,58.3
Whitefield,2025-04-13,Sunday,True,13,465.2,181.4,646.7,770,58.8
Whitefield,2025-04-13,Sunday,True,14,399.6,165.5,565.1,770,51.4
Whitefield,2025-04-13,Sunday,True,15,371.8,162.1,533.9,770,48.5
Whitefield,2025-04-13,Sunday,True,16,424.7,169.2,594.0,770,54.0
Whitefield,2025-04-13,Sunday,True,17,455.6,177.2,632.8,770,57.5
Whitefield,2025-04-13,Sunday,True,18,477.5,1595.9,2073.4,770,100.0
Whitefield,2025-04-13,Sunday,True,19,478.8,1972.5,2451.3,770,100.0
Whitefield,2025-04-13,Sunday,True,20,425.1,2469.1,2894.2,770,100.0
Whitefield,2025-04-13,Sunday,True,21,445.4,1923.3,2368.7,770,100.0
Whitefield,2025-04-13,Sunday,True,22,298.2,1576.4,1874.6,770,100.0
Whitefield,2025-04-13,Sunday,True,23,280.5,652.5,933.0,770,84.8
Electronic City,2025-04-13,Sunday,True,0,140.2,403.2,543.3,485,45.3
Electronic City,2025-04-13,Sunday,True,1,163.8,413.2,577.0,485,48.1
Electronic City,2025-04-13,Sunday,True,2,141.0,423.0,564.0,485,47.0
Electronic City,2025-04-13,Sunday,True,3,202.6,104.1,306.8,485,25.6
Electronic City,2025-04-13,Sunday,True,4,194.7,102.1,296.8,485,24.7
Electronic City,2025-04-13,Sunday,True,5,260.7,104.8,365.5,485,30.5
Electronic City,2025-04-13,Sunday,True,6,346.3,326.1,672.3,485,56.0
Electronic City,2025-04-13,Sunday,True,7,366.4,344.9,711.3,485,59.3
Electronic City,2025-04-13,Sunday,True,8,504.6,353.1,857.7,485,71.5
Electronic City,2025-04-13,Sunday,True,9,433.7,311.6,745.3,485,62.1
Electronic City,2025-04-13,Sunday,True,10,505.9,117.8,623.6,485,52.0
Electronic City,2025-04-13,Sunday,True,11,470.4,103.0,573.4,485,47.8
Electronic City,2025-04-13,Sunday,True,12,484.2,100.6,584.8,485,48.7
Electronic City,2025-04-13,Sunday,True,13,426.6,110.2,536.8,485,44.7
Electronic City,2025-04-13,Sunday,True,14,411.1,110.3,521.4,485,43.4
Electronic City,2025-04-13,Sunday,True,15,408.3,105.4,513.7,485,42.8
Electronic City,2025-04-13,Sunday,True,16,439.5,110.4,549.9,485,45.8
Electronic City,2025-04-13,Sunday,True,17,490.9,105.7,596.7,485,49.7
Electronic City,2025-04-13,Sunday,True,18,509.0,1036.2,1545.2,485,100.0
Electronic City,2025-04-13,Sunday,True,19,482.6,1209.9,1692.5,485,100.0
Electronic City,2025-04-13,Sunday,True,20,424.5,1631.6,2056.1,485,100.0
Electronic City,2025-04-13,Sunday,True,21,457.6,1345.0,1802.7,485,100.0
Electronic City,2025-04-13,Sunday,True,22,325.1,961.9,1287.0,485,100.0
Electronic City,2025-04-13,Sunday,True,23,314.9,409.5,724.4,485,60.4
Hebbal,2025-04-13,Sunday,True,0,78.3,367.7,446.0,407,74.3
Hebbal,2025-04-13,Sunday,True,1,105.5,371.3,476.8,407,79.5
Hebbal,2025-04-13,Sunday,True,2,83.3,373.8,457.1,407,76.2
